0,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
24,6.0333,5.2667,5.1333,6,5.8333,6.1,5.9,5.9667,5.6333,5.4667,5.8333,5.0667,5.6,5.7667,5.2667,5.3333,5.9,5.5,4.9,5.7333,6.4667,5.4,6.1,5.7333,5.4667,5.3667,5.7667,5.6667,5.9333,5.9667,5.8333,5.3,5.9333,5.3333,5.3,6.3667,5.7,5.1333,5.7333,6.0333,6.2333,5.4,6.0667,5.6667,5.9667,4.7,5.5667,6.1,5.5,6.0333,6.0667,6,5.6,5.6333,5.7,5.3333
25,6.3,6.0333,5.9333,6.5,6.0333,6.0333,6.4667,6.2667,5.8333,6.0667,5.7,5.5,6.1667,6.1333,6.0333,5.8667,5.8,5.3667,5.4333,6.1667,6.9333,6.1,6.3,6.1,5.8,5.7,6.1667,5.6667,5.9,6.2667,6.0667,5.9333,6.3333,5.9,5.5,6.3667,5.8667,5.7667,6.4667,5.7,6.3667,6.2,6.4333,6.2333,6.6333,5.2667,6.0333,6.9667,5.6667,6.2667,6.1667,6.5333,5.3,4.7667,5.6,5.8
27,4.6333,3.8,4.4333,5.2333,4.8,5.3,5.5,5.5,5.0333,4.6667,5.7667,4.7,4.3667,4.9667,5.5,5,5.3667,4.1667,3.5,5.7,5.7,5,5.4667,5.1667,5.1,4.4667,5,5,5.3333,5.7,5.5667,4.1667,5.0333,5.0333,4.7,5.2333,4.6667,4.6333,4.8333,4.7667,5.5,5.2,5.3667,4.9333,5.1333,4.9333,5.1333,5.1667,4.3333,5.1667,5.5,4.4333,5.3667,4.3,5.5667,5.6667
28,6.0667,4.7,4.9667,5.2667,5.5667,5.1333,6,5.6333,5.6667,5.5,5.6,4.8667,4.6333,5.4333,5.2667,5.1,5.4,4.2,4.4667,5.8333,6.0333,5.3333,5.2667,5.6667,5.1667,4.7333,5.2333,5.3667,5.5667,5.7667,5.8333,3.8667,5.4333,5.0667,4.9333,5.2667,4.9667,4.5333,4.9333,5.5,5.7333,5.3667,5.9667,5.9333,5.8667,4.8,5.8,5.7,4.8667,5.8667,4.4,5.5667,5.4667,4.4333,6.4333,4.8667
29,5.7,4.9333,5.3667,5.8667,5.7,5.6667,5.5667,5.6333,5.6,5.4,5.4333,4.7333,5.4,5.4333,5.6,5.5,5.4,5.1,4.8333,5.7,6.5,5.9667,6,6.0667,5.3333,5.9,5.9,5.6333,5.8,6.1667,6,5.0333,5.9667,5.3667,5.5667,6.1333,5.7333,5.2333,5.6667,5.9,6.3333,5.5667,6.2333,6.1333,5.7333,4.9,5.7333,6.4667,5.0667,5.6333,6.2667,5.3667,5.6,5.8333,6.3,6.8667
30,5.7,5.4333,6.0333,6.0667,5.8333,5.4,6.4333,6.1667,5.9,6,5.8667,5.2333,5.7333,5.3,5.7667,5.6333,5.6333,5.3333,5.6333,6,6.6,6.0333,6.1667,5.9667,5.6,5.6333,5.8667,5.6667,5.7,6.0333,6,5.6333,6.2667,5.7,5.4667,6.0667,5.8333,5.8,6.0667,5.8333,6.5667,6,6.7333,6.2667,6,5.8333,6.1,6.5667,5.9333,6.3667,6.0667,5.4667,6.0333,6.0333,6.1333,5.7
32,5.1,4,5.1667,5,5.4333,4.9667,5.2,5.3667,5.3,4.7333,5.3333,4.7667,4.3667,4.9,5.0333,4.5667,5.1667,3.9,3.4333,5.6667,5.5333,5.1333,5.2667,5.2667,4.8,4.2667,4.9667,5.1,4.8333,5.5667,5.3667,4.4667,4.8,4.9333,4.9333,5.4333,4.6667,4.4333,4.8,4.7,5.5667,5,5.3,4.6333,5.1667,4.6333,5.4,5.3333,4.3667,4.9667,4.8333,4.5333,5.0333,4.8333,4.8667,5.2667
33,5.7667,4.5667,4.8,5.1,5.3333,5.5667,5.4333,5.2333,5.3333,5.3333,5.3667,5.2333,4.6333,5.0667,5.5333,4.8333,5.5667,4.0667,3.3667,5.3,6,5.7,5.2333,5.8333,5.1333,4.7667,5.4333,5.3333,5.4,5.7,5.4,5.1,5.5,4.8,5.2,5.6,5,4.8667,5.3,5.2,5.8333,5.1667,5.9667,5.3,5.5,5.1,5.6333,5.9667,5.2,4.9333,4.8,5.1667,5.7,5.1333,5.2667,3.1333
34,5.8,4.9,5.5333,5.9,5.5,5.8333,5.8667,5.5,5.8,5.1333,5.3333,4.6667,5.0333,5.2333,5.5,5.2667,5.0667,5,4.4333,5.5667,6,5.7,5.5667,5.6667,5.1,5.0333,5.5,5.4667,5.4,6,5.7667,5.0333,5.7667,5.2667,4.9,6.0333,5.3333,5,5.4333,5.2333,6.2,5.4,6.0333,5.3667,5.4,5.1,5.5667,5.9333,5.1,6.0333,5.7333,5.0333,5.8333,4.2,5.9333,4.6667
35,5.9667,4.9333,5.6,6.0667,6,5.8667,6.1333,5.7,5.7333,5.9,5.5667,5.5,5.5333,5.8333,5.8,5.8333,5.3333,5.3333,5.4,5.8333,6.3,6,6.1667,6.5667,5.3333,5.8667,6.0667,5.9667,5.9333,6.1,6.2667,5.7,6,5.9667,5.5333,6,5.9667,5.8,6.3,5.3333,6.6333,5.8667,6.5667,6.2333,5.8,5.6333,6.3333,4.3667,3,2.5333,2.4333,2.5,2.8667,2.4333,2.2333,2.3667
38,5.4667,4.4333,4.8667,5.2667,5.6333,5.3333,5.5333,5.3,5.1667,5.2333,5.2333,4.6,4.5667,5.3,5.2667,5.0333,5.1667,3.8,3.7333,5.3,5.5667,5.4333,5.4,5.9,5,5.1333,6.0667,5.2667,5.2,5.7,5.7,4.9667,5.2,5.0333,4.9,5.6667,4.5333,4.0333,5.1667,4.8333,5.8667,5.1,5.8,5.2,5.3,4.8667,5.4,5.7333,5,5.5,4.7,5.0333,5.4667,4.6667,5.2,4.8333
39,5.8667,4.6,5.5333,5.4,5.6667,5.5,5.9,5.2333,5.4667,5.2667,5,4.7667,4.8667,5.1333,5.4,4.7333,4.9333,4.7667,4.2,5.3333,6.3333,5.5333,5.8333,6.2333,5.1,5.1667,5.5,5.7667,5.8,5.8667,5.8667,5.2333,5.7333,5.8667,4.9,5.9,4.8333,4.5,5.2667,4.7,6.0667,5.1667,6.2333,5.3667,5.4,5.0333,5.5333,5.8333,4.7667,6,5.1333,5.1333,5.1667,5.9667,5.7333,5.3333
40,5.4667,4.6667,5.3333,5.9333,5.6667,5.5,6.1667,5.5667,5.5333,5.7667,4.9,4.8333,5.1667,5.4333,5.2667,5.1333,4.9,4.7333,4.7667,5,6.1,5.9667,5.8667,6.1,4.9667,5.7,5.2333,5.8333,5.5,5.8667,5.5,5.2333,5.8333,5.6667,5.3333,5.5,5.3333,4.8667,5.7667,4.6,6.1667,5.5333,6.1667,5.7333,5.8,5.4,5.4333,6.1333,5.2333,5.9667,4.9333,5.1,5.3333,6.1,5.3,5.2333
43,5.4333,4.4,5.5,5.4667,5.4333,5.2333,5.3,5.5,5.3667,5.3667,4.8,4.4333,4.5333,5.1667,4.8667,4.7333,4.8667,4.3,4.2333,5.5333,5.4,5.5,5.3,5.8667,4.9667,5.0667,5.6,5.2667,5.2333,5.8333,5.8333,4.8667,5.4,4.8667,5,5.6,4.3667,4.1,5.1667,4.6667,5.9333,5.0667,6.0667,5.5,5.2,4.3667,5.3,5.7333,4.4667,5.5,4.8333,4.7667,5.4667,5.4667,5.2,5.4333
44,4.9667,4.2,5.0333,5.3333,4.9,5.2333,5.4,4.6667,5.1,5.2,4.3,4.2333,4.4,4.8333,4.6333,4.3333,4.5333,3.6,3.8333,5.0667,5.5667,5.1333,5.4667,5.3667,4.6333,4.5,5.0333,5.4667,5,5.5,5.4,4.6333,5.5333,5.1333,4.8,5.7,4.5667,4.1333,5.1333,4.2667,5.6333,5,5.7333,5.5,4.9667,4.5667,5.0333,5.5667,4.6333,5.4333,4.9667,5.0333,5.5667,4.8333,4.9,5.0333
49,4.9,3.4,4.6333,4.5667,4.4667,4.6667,4.7,4.3,4.5667,4.5667,3.7,3.8667,4.1333,3.8333,4.3333,3.7333,3.9,3.5,3.2667,4.3333,4.6,4.9333,4.9,4.9667,4.2333,3.6667,4.2667,5.1333,4.9,5.2333,5,4.3667,4.5667,4.4,4.1333,4.9333,4.2667,3.8667,4.2667,4.4333,5.3333,4.2,4.9333,5.0667,4.0667,3.6667,4.2333,4.7,4.3333,4.9333,3.7667,4.7333,5.1667,4.5333,3.9667,4.4667
